dimm_name,vendor,vdd,temperature(C),refresh_interval(ms),bank0_bit_err_count,bank1_bit_err_count,bank2_bit_err_count,bank3_bit_err_count,bank4_bit_err_count,bank5_bit_err_count,bank6_bit_err_count,bank7_bit_err_count,total_dimm_bit_err_count
B8,B,1.35,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1024,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
B8,B,1.35,70,1536,11.0,9.0,9.0,10.0,7.0,6.0,7.0,8.0,67.0
B8,B,1.35,70,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,2048,83.0,82.0,83.0,75.0,83.0,77.0,72.0,69.0,624.0
B8,B,1.35,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1536,14.0,13.0,12.0,11.0,9.0,6.0,7.0,9.0,81.0
B8,B,1.35,70,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1536,16.0,16.0,15.0,13.0,11.0,10.0,9.0,9.0,99.0
B8,B,1.35,70,2048,106.0,101.0,115.0,107.0,107.0,99.0,96.0,86.0,817.0
B8,B,1.35,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1536,13.0,11.0,12.0,14.0,8.0,6.0,10.0,11.0,85.0
B8,B,1.35,70,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B8,B,1.35,70,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1536,14.0,17.0,13.0,13.0,10.0,6.0,12.0,10.0,95.0
B8,B,1.35,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,2048,16.0,9.0,4.0,6.0,3.0,2.0,4.0,10.0,54.0
B8,B,1.15,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,1536,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0
B8,B,1.15,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,2048,10.0,10.0,7.0,6.0,5.0,2.0,7.0,11.0,58.0
B8,B,1.35,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1536,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,8.0
B8,B,1.35,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,2048,16.0,8.0,4.0,6.0,5.0,2.0,5.0,10.0,56.0
B8,B,1.15,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,1536,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0
B8,B,1.15,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.2,70,2048,10.0,9.0,5.0,6.0,6.0,1.0,5.0,10.0,52.0
B8,B,1.2,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.2,70,1536,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,6.0
B8,B,1.2,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,2048,8.0,9.0,7.0,6.0,5.0,2.0,6.0,12.0,55.0
B8,B,1.35,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1536,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,8.0
B8,B,1.35,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.2,70,2048,10.0,9.0,5.0,6.0,4.0,1.0,5.0,8.0,48.0
B8,B,1.2,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.2,70,1536,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,6.0
B8,B,1.2,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.2,70,2048,10.0,9.0,4.0,6.0,5.0,0.0,5.0,10.0,49.0
B8,B,1.2,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.2,70,1536,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,6.0
B8,B,1.2,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,2048,18.0,9.0,4.0,6.0,5.0,1.0,3.0,9.0,55.0
B8,B,1.15,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,1536,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0
B8,B,1.15,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,2048,8.0,9.0,7.0,6.0,5.0,2.0,6.0,11.0,54.0
B8,B,1.35,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1536,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,8.0
B8,B,1.35,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,2048,15.0,9.0,4.0,6.0,4.0,0.0,2.0,8.0,48.0
B8,B,1.15,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,1536,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0
B8,B,1.15,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.2,70,2048,10.0,8.0,4.0,6.0,6.0,0.0,3.0,9.0,46.0
B8,B,1.2,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.2,70,1536,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,6.0
B8,B,1.2,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,2048,10.0,11.0,8.0,6.0,7.0,4.0,9.0,12.0,67.0
B8,B,1.35,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1536,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,8.0
B8,B,1.35,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,2048,16.0,9.0,4.0,6.0,4.0,0.0,4.0,9.0,52.0
B8,B,1.15,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,1536,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0
B8,B,1.15,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.2,70,2048,10.0,9.0,4.0,6.0,5.0,1.0,5.0,9.0,49.0
B8,B,1.2,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.2,70,1536,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,6.0
B8,B,1.2,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,2048,8.0,9.0,5.0,6.0,5.0,1.0,5.0,12.0,51.0
B8,B,1.35,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1536,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,6.0
B8,B,1.35,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,2048,84.0,76.0,86.0,82.0,72.0,71.0,73.0,65.0,609.0
B8,B,1.15,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,1536,11.0,15.0,14.0,13.0,8.0,6.0,7.0,12.0,86.0
B8,B,1.15,70,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,1536,10.0,13.0,13.0,9.0,7.0,6.0,6.0,10.0,74.0
B8,B,1.15,70,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,2048,77.0,72.0,79.0,67.0,61.0,58.0,67.0,65.0,546.0
B8,B,1.15,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,2048,88.0,91.0,74.0,71.0,72.0,60.0,66.0,57.0,579.0
B8,B,1.15,70,1536,10.0,12.0,10.0,9.0,6.0,6.0,7.0,11.0,71.0
B8,B,1.15,70,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,1024,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
B8,B,1.15,70,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.15,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1536,15.0,18.0,18.0,13.0,11.0,10.0,12.0,11.0,108.0
B8,B,1.35,70,1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,2048,85.0,88.0,89.0,94.0,96.0,81.0,93.0,77.0,703.0
B8,B,1.35,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,2048,90.0,101.0,101.0,90.0,95.0,89.0,97.0,79.0,742.0
B8,B,1.35,70,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,2048,75.0,72.0,71.0,63.0,65.0,69.0,70.0,51.0,536.0
B8,B,1.35,70,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,2048,73.0,63.0,76.0,67.0,68.0,67.0,73.0,62.0,549.0
B8,B,1.35,70,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1024,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
B8,B,1.35,70,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1024,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
B8,B,1.35,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1024,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
B8,B,1.35,70,1536,11.0,9.0,9.0,10.0,7.0,6.0,7.0,8.0,67.0
B8,B,1.35,70,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,2048,83.0,82.0,83.0,75.0,83.0,77.0,72.0,69.0,624.0
B8,B,1.35,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1536,14.0,13.0,12.0,11.0,9.0,6.0,7.0,9.0,81.0
B8,B,1.35,70,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1536,16.0,16.0,15.0,13.0,11.0,10.0,9.0,9.0,99.0
B8,B,1.35,70,2048,106.0,101.0,115.0,107.0,107.0,99.0,96.0,86.0,817.0
B8,B,1.35,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1536,13.0,11.0,12.0,14.0,8.0,6.0,10.0,11.0,85.0
B8,B,1.35,70,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B8,B,1.35,70,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B8,B,1.35,70,1536,14.0,17.0,13.0,13.0,10.0,6.0,12.0,10.0,95.0
B8,B,1.35,70,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,2048,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
B9,B,1.2,20,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,2048,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
B9,B,1.2,20,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,2048,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
B9,B,1.2,20,1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,2048,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
B9,B,1.2,20,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,1536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B9,B,1.2,20,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9,B,1.2,20,1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
